Ticker,Name,Last Sale,2024 Ratio Stock/S&P500,2023 Ratio Stock/S&P500,2022 Ratio Stock/S&P500,2021 Ratio Stock/S&P500,2020 Ratio Stock/S&P500,Market Cap,Sector,Industry,Recommendation
TGTX,TG Therapeutics Inc. Common Stock,$16.36,0.4389208847627207,1.1874968653001745,0.7096368095011422,0.2892617236829573,4.1280751009406425,2528322580.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
TH,Target Hospitality Corp. Common Stock,$11.39,0.5664858555737752,0.5331890417360104,4.940617501856404,1.706249433175991,0.284911146023814,1142158128.0,Consumer Discretionary,Hotels/Resorts,Bad Performer
THAR,Tharimmune Inc. Common Stock,$4.8401,0.0273267871894707,0.0477631746514627,0.138200527857101,,,3804212.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
THC,Tenet Healthcare Corporation Common Stock,$131.55,1.4421076275664395,1.251590944794226,0.7684160738545021,1.6271763532709842,0.9030907096580156,12850198650.0,Health Care,Hospital/Nursing Management,Good Performer
THCH,TH International Limited Ordinary shares,$1.12,0.2588853473183355,0.5006623040503914,0.3527277551852404,,,185828026.0,Consumer Discretionary,Restaurants,Bad Performer
THFF,First Financial Corporation Indiana Common Stock,$36.17,0.895000418660046,0.7507225132790863,1.275924694357306,0.9340747236100752,0.7626965144312593,427315744.0,Finance,Major Banks,Bad Performer
THG,Hanover Insurance Group Inc,$128.00,0.873360088377049,0.7294070989750598,1.2993160787596982,0.9075058172813943,0.7616113772817901,4600697088.0,Finance,Property-Casualty Insurers,Bad Performer
THM,International Tower Hill Mines Ltd. Ordinary Shares (Canada),$0.63,0.9913279018932826,1.1361488266717492,0.7358470047748978,0.3855787341388034,2.2165764762399864,125806868.0,Basic Materials,Metal Mining,Average Performer
THMO,ThermoGenesis Holdings Inc. Common Stock,$0.57,0.2813562100073135,0.1264783020008504,0.0896455682512034,0.3580839023221647,0.4205972695232186,4533085.0,Industrials,Medical Specialities,Bad Performer
THO,Thor Industries Inc. Common Stock,$93.23,1.003611541812784,1.229867571510599,0.7657421446442971,0.7466157869339146,1.8384351988673384,4971447330.0,Industrials,Homebuilding,Average Performer
THR,Thermon Group Holdings Inc. Common Stock,$33.69,1.251942178193732,1.6964528991599803,0.743246821765178,0.862608698475365,0.6809796460371985,1135849456.0,Energy,Industrial Machinery/Components,Good Performer
THRD,Third Harmonic Bio Inc. Common Stock,$13.44,2.321655297447629,2.183807741928934,,,,550360783.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
THRM,Gentherm Inc Common Stock,$50.79,0.7044394768840911,0.638304888023166,0.9417861658478446,1.063230111131507,1.2313662238696532,1607246198.0,Consumer Discretionary,Auto Parts:O.E.M.,Bad Performer
THRY,Thryv Holdings Inc. Common Stock,$21.37,0.7659207770692976,0.8462191162369992,0.584629325862766,2.317485665587665,1.0968905353155802,765704239.0,Consumer Discretionary,Advertising,Bad Performer
THS,Treehouse Foods Inc. Common Stock,$35.06,0.5235702733015128,0.698539589747215,1.4426636205010377,0.7259305090051659,0.7771818101924863,1844156000.0,Consumer Staples,Packaged Foods,Bad Performer
THTX,Theratechnologies Inc. Common Shares,$1.27,0.2831558600962066,0.167071558362496,0.7527184766454592,1.1709711178528537,0.659178450291975,58394624.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
TIGO,Millicom International Cellular S.A. Common Stock,$23.91,1.064418633959953,1.117079576963378,0.5634566494032287,0.5730142911314958,0.691673160964854,4114822653.0,Telecommunications,Telecommunications Equipment,Average Performer
TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,$4.27,1.282855503320498,1.0393699912540848,0.8327200982878822,0.4402213884325774,1.9130020189748205,713682744.0,Finance,Investment Bankers/Brokers/Service,Good Performer
TIL,Instil Bio Inc. Common Stock,$10.60,0.7886832645825985,0.5220787027109618,0.0415784974815385,,,68941478.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Bad Performer
TILE,Interface Inc. Common Stock,$15.85,1.8303747324715296,1.0141165109231915,0.773591511288321,1.25016876252255,0.5592014807078458,923148903.0,Consumer Discretionary,Home Furnishings,Good Performer
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,$15.71,0.9366704680093207,1.361900262987901,1.2080385831761755,0.6596901156460224,0.6407121886028257,7606167425.0,Telecommunications,Telecommunications Equipment,Average Performer
TIPT,Tiptree Inc. Common Stock,$17.18,1.0040571129827125,1.0695455353501109,1.2605337518351396,2.1920176091587367,0.5520612404614811,631971540.0,Finance,Accident &Health Insurance,Average Performer
TIRX,TIAN RUIXIANG Holdings Ltd Class A Ordinary Shares,$3.29,0.2963556105396788,,0.2167819480484493,,,5339502.0,Finance,Specialty Insurers,Bad Performer
TISI,Team Inc. Common Stock,$8.40,1.4941459251260027,0.8680191611777879,0.6639058170514762,0.084886549907508,0.5983658825289688,37087688.0,Consumer Discretionary,Other Consumer Services,Good Performer
TITN,Titan Machinery Inc. Common Stock,$18.36,0.5319088517864113,1.5621704491478148,1.1770016363922533,1.5220618964978434,0.5395153606406686,419503821.0,Consumer Discretionary,Other Specialty Stores,Bad Performer
TIVC,Tivic Health Systems Inc. Common Stock,$0.4149,0.0307878776973905,0.0222809378255277,0.2028534472808147,,,2565572.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Bad Performer
TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,$5.59,0.2975786649638857,0.3499110589396893,0.7345043488647394,,,1532846131.0,,,Bad Performer
TJX,TJX Companies Inc. (The) Common Stock,$101.44,0.9772769661136002,1.2587202434507485,0.9527625957774504,0.9190204530184168,1.0300150344465435,114928870286.0,Consumer Discretionary,Clothing/Shoe/Accessory Stores,Average Performer
TK,Teekay Corporation Common Stock,$9.81,1.2008686176395036,1.3172573270574877,1.6965248099996963,1.1143632047424783,0.3545276789340757,892770645.0,Consumer Discretionary,Marine Transportation,Good Performer
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,$6.94,1.1923178923323148,0.7578587110387156,1.7398141604331046,0.5557085440476449,0.8098519075778521,6107200000.0,Telecommunications,Telecommunications Equipment,Good Performer
TKLF,Yoshitsu Co. Ltd American Depositary Shares,$0.2483,0.1433011436199101,0.488337680831792,,,,9000888.0,Consumer Discretionary,Other Specialty Stores,Bad Performer
TKNO,Alpha Teknova Inc. Common Stock,$1.75,0.698067051720457,0.5451844874690333,0.3257430648477232,,,71440927.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Bad Performer
TKO,TKO Group Holdings Inc. Class A Common Stock,$108.83,0.8158448480773791,0.9445621109742142,1.7252074646693154,0.811298545672734,,18534507110.0,Consumer Discretionary,Services-Misc. Amusement & Recreation,Bad Performer
TKR,Timken Company (The) Common Stock,$84.03,0.9698304510410932,0.9127412506117584,1.269658756958874,0.7233467473291108,1.2017318477018435,5916761955.0,Industrials,Metal Fabrications,Average Performer
TLF,Tandy Leather Factory Inc. Common Stock,$4.73,0.8849252217773074,0.8311083368682692,1.1081544466745912,1.2265836834755717,0.4835434689420003,39741328.0,Consumer Discretionary,Apparel,Bad Performer
TLIS,Talis Biomedical Corporation Common Stock,$9.10,1.0274060247613248,0.8819925542295487,0.1466824575703402,,,16581592.0,Industrials,Biotechnology: Laboratory Analytical Instruments,Average Performer
TLK,PT Telekomunikasi Indonesia Tbk,$17.48,0.5697161949230322,0.8558667286315621,1.0484599180484688,0.9545472907002888,0.7514024915258836,17316075462.0,Telecommunications,Telecommunications Equipment,Bad Performer
TLPH,Talphera Inc. Common Stock,$1.03,1.3093588712803912,0.268766385581745,0.2282386930948427,0.3478448289556171,0.5195755696395892,17502766.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
TLRY,Tilray Brands Inc. Common Stock ,$1.81,0.672937916269041,0.3920086883317674,0.2689012139553803,1.2298687086278073,0.260162977749401,1344332518.0,Health Care, Medicinal Chemicals and Botanical Products ,Bad Performer
TLS,Telos Corporation Common Stock,$4.485,1.1737137338652583,0.6323001291296776,0.4068585956229887,0.3598645891420124,,321834621.0,Technology,EDP Services,Good Performer
TLSA,Tiziana Life Sciences Ltd. Common Shares,$0.9374,0.642846232728844,0.7923974600038661,0.6674174933254335,0.2889076722513823,1.5471364010243969,96634451.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
TLSI,TriSalus Life Sciences Inc. Common Stock,$7.50,0.7128655858878195,0.6618873549157408,1.2668905984765282,,,203694953.0,Health Care,Medical Specialities,Bad Performer
TLSIW,TriSalus Life Sciences Inc. Warrant,$2.10,17.30919438489625,10.078739684592826,0.1658558157286421,,,57034587.0,Health Care,Medical Specialities,Good Performer
TLYS,Tilly's Inc. Common Stock,$5.71,0.6089288653401281,0.744078144315124,1.266313478881738,1.1266764892211347,0.6085149768291278,171603903.0,Consumer Discretionary,Clothing/Shoe/Accessory Stores,Bad Performer
TM,Toyota Motor Corporation Common Stock,$213.95,1.2111715245835704,0.8690045422987245,1.037476003439768,0.857566269000446,1.1376040407227757,294786761448.0,Consumer Discretionary,Auto Manufacturing,Good Performer
TMC,TMC the metals company Inc. Common Stock,$1.51,1.5862296590717295,1.1899863608799857,0.4639573473852332,,,483970106.0,Basic Materials,Metal Mining,Good Performer
TMCI,Treace Medical Concepts Inc. Common Stock,$5.28,0.1796392786605736,0.4523054052309984,1.4219459790327469,,,327402953.0,Health Care,Medical/Dental Instruments,Bad Performer
TMCWW,TMC the metals company Inc. Warrants,$0.1906,1.401996894814968,1.497412658369755,0.3736167139504157,,,61089207.0,Basic Materials,Metal Mining,Good Performer
TMDX,TransMedics Group Inc. Common Stock,$142.30,1.415358888574281,1.0842895646448254,3.520009688276454,0.7829777940803571,0.9051067298607066,4686977221.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Good Performer
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,$14.80,1.448144455789517,0.8184873205887565,1.5747224562446729,0.2745797282380634,1.3286568187986925,25397941539.0,Consumer Discretionary,Broadcasting,Good Performer
TMHC,Taylor Morrison Home Corporation Common Stock,$56.20,1.090097214444654,1.3604362396040832,1.160659208460606,1.0927664763612843,1.011718171020514,5943960573.0,Consumer Discretionary,Homebuilding,Average Performer
TMO,Thermo Fisher Scientific Inc Common Stock,$567.30,0.8996368051952136,0.7931373361962997,1.07586244057805,1.1002304018044131,1.2408313070630572,216547670038.0,Industrials,Industrial Machinery/Components,Bad Performer
TMP,Tompkins Financial Corporation Common Stock,$44.93,0.6724668440465522,0.620101347848549,1.1578292886509154,0.9647526237271058,0.6916777981487754,647193556.0,Finance,Major Banks,Bad Performer
TMQ,Trilogy Metals Inc. Common Stock,$0.5055,0.7549790019790178,0.661650022399976,0.4156709065911697,0.6885324707170569,0.9375198338785536,80964311.0,,,Bad Performer
TMUS,T-Mobile US Inc. Common Stock,$168.88,0.9002309837330814,0.9389233725919414,1.5240385579868208,0.6799927884446494,1.488267897617079,197902747260.0,Telecommunications,Telecommunications Equipment,Average Performer
TNC,Tennant Company Common Stock,$100.14,1.0639823960120014,1.1877111677131629,0.9618810511299016,0.9158161551418968,0.7854140357898216,1903407044.0,Industrials,Industrial Machinery/Components,Average Performer
TNDM,Tandem Diabetes Care Inc. Common Stock,$51.75,1.2204182196383069,0.5126224045129494,0.3723827580839573,1.2500765749526304,1.3783196874511907,3342507557.0,Health Care,Medical/Dental Instruments,Good Performer
TNET,TriNet Group Inc. Common Stock,$105.46,0.8758321362783222,1.3697091794196885,0.9023461741597169,0.933412637888948,1.2228248825935228,5332463516.0,Consumer Discretionary,Business Services,Bad Performer
TNGX,Tango Therapeutics Inc.,$6.75,1.6606133018739206,1.1008023636404105,0.8381006624354074,0.7470753207691587,,721212269.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
TNK,Teekay Tankers Ltd.,$71.88,1.391859786844066,1.4434721405403743,3.071499170761306,0.7384981447254704,0.3877219095963625,2450612603.0,Consumer Discretionary,Marine Transportation,Good Performer
TNL,Travel   Leisure Co. Common  Stock,$43.21,0.9617406361948496,0.9301171599018272,0.7790533392127228,0.9996351627684756,0.7851080568936285,3079297304.0,Consumer Discretionary,Hotels/Resorts,Average Performer
TNON,Tenon Medical Inc. Common Stock,$0.72,0.0396289453415952,,,,,2685221.0,Health Care,Medical/Dental Instruments,Bad Performer
TNP,Tsakos Energy Navigation Ltd Common Shares,$30.62,1.3285102406985183,1.1524402792442123,2.516548288494532,0.6873597992829217,0.311301041180522,903461564.0,Consumer Discretionary,Marine Transportation,Good Performer
TNXP,Tonix Pharmaceuticals Holding Corp. Common Stock,$0.1717,0.0746160830452298,0.1177897861773844,0.0450758554728241,0.3882196817850216,0.464411113334627,16404871.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
TNYA,Tenaya Therapeutics Inc. Common Stock,$4.10,0.4656982523030144,1.2916832438340855,0.1306275794037425,,,321921889.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Bad Performer
TOI,The Oncology Institute Inc. Common Stock,$0.4614,1.1908726871808557,1.151855904092714,0.2050150522759566,0.6964382589244669,,34345658.0,Health Care,Medical/Nursing Services,Good Performer
TOL,Toll Brothers Inc. Common Stock,$118.50,1.6057361511720685,1.486423764332618,0.8417771295497384,1.01421927962465,1.0341178987575397,12344145000.0,Consumer Discretionary,Homebuilding,Good Performer
TOMZ,TOMI Environmental Solutions Inc. Common Stock,$0.8427,0.9327010010031652,1.509978346143352,0.3987610277809259,0.2885416474928668,4.128976443284124,16816251.0,Industrials,Major Chemicals,Average Performer
TOON,Kartoon Studios Inc. Common Stock,$1.05,0.3164008728746055,0.2201196713293427,0.5599485247262288,0.599456844765501,4.1998294928569795,41356875.0,Consumer Discretionary,Movies/Entertainment,Bad Performer
TOP,TOP Financial Group Limited Ordinary Shares,$2.391,0.2265452114384066,,,,,83804550.0,Finance,Investment Bankers/Brokers/Service,Bad Performer
TOPS,TOP Ships Inc. Common Stock,$13.4485,1.0944986368674026,0.8740506870413993,0.0809215908354022,0.5302512668087287,0.0531392809279134,62215410.0,Consumer Discretionary,Marine Transportation,Average Performer
TORO,Toro Corp. Common Stock,$4.72,0.8959375316385231,,,,,89578090.0,Consumer Discretionary,Marine Transportation,Bad Performer
TOST,Toast Inc. Class A Common Stock,$23.63,1.062649063820322,0.8297300839454448,0.6664455309037965,,,13114650000.0,Technology,EDP Services,Average Performer
TOUR,Tuniu Corporation American Depositary Shares,$1.0874,0.5516803160068099,0.2872716098051774,2.2976386163315374,0.4404363672957521,0.6387224152951061,134670354.0,Consumer Discretionary,Transportation Services,Bad Performer
TOVX,Theriva Biologics Inc. Common Stock,$0.279,0.4141192537003683,0.656984468422554,0.2257712502960971,0.4192772637325261,0.6591905896555745,4820387.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
TOWN,TowneBank Common Stock,$26.40,0.9493275941228456,0.7851987734715001,1.1967378591312068,1.0740222106541275,0.7614736417893363,1969897512.0,Finance,Major Banks,Average Performer
TPB,Turning Point Brands Inc. Common Stock,$32.81,1.199323577216066,0.9704625539411884,0.7352586004618572,0.685276816638082,1.3911074286383989,578168174.0,Consumer Discretionary,Tobacco,Good Performer
TPC,Tutor Perini Corporation Common Stock,$21.96,2.729682915729639,0.9654230678250616,0.7569823625000568,0.7515301282617524,0.9154246342117768,1148160198.0,Consumer Discretionary,General Bldg Contractors - Nonresidential Bldgs,Good Performer
TPCS,TechPrecision Corporation Common stock,$3.50,0.394732382019453,4.655403067742913,1.1535007517485536,0.6169814173064329,1.4231179171077066,30721012.0,Industrials,Metal Fabrications,Bad Performer
TPH,Tri Pointe Homes Inc. Common Stock,$37.38,1.074456457971708,1.4977166116054157,0.8803220566571764,1.267109021809364,0.9542022684726452,3546516352.0,Consumer Discretionary,Homebuilding,Average Performer
TPHS,Trinity Place Holdings Inc. Common Stock,$0.157,0.1590065913195735,0.1334290169281749,0.4591946290439873,1.1429187639082712,0.3566431171004363,10055296.0,Real Estate,Building operators,Bad Performer
TPIC,TPI Composites Inc. Common Stock,$4.95,0.3107490936486057,0.3414430114553387,0.8167435142135007,0.2062783275678651,2.479905391418741,234969090.0,Industrials,Industrial Machinery/Components,Bad Performer
TPL,Texas Pacific Land Corporation Common Stock,$613.77,1.0502859929761592,0.6153284190161508,2.0698444253336787,1.314852893526062,0.9180876304780816,14110421926.0,Energy,Oil & Gas Production,Average Performer
TPR,Tapestry Inc. Common Stock,$41.52,0.7694042155153519,1.19366638192345,0.8351845029637407,2.430589334094636,0.4382511078606983,9540185340.0,Consumer Discretionary,Apparel,Bad Performer
TPST,Tempest Therapeutics Inc. Common Stock,$3.38,1.2981003927374697,2.9026768073549314,0.2819263870385361,0.1326731408790963,0.2625377376449656,75094356.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
TPX,Tempur Sealy International Inc. Common Stock,$49.78,1.1184422013031432,1.1852143650032407,0.8941776434689178,1.3911454801808594,1.0799453761000852,8643064497.0,Consumer Discretionary,Home Furnishings,Good Performer
TR,Tootsie Roll Industries Inc. Common Stock,$28.92,0.6356601942654607,0.6663577519483432,1.5266131256395017,0.9791079276358058,0.7737707649796486,2068419248.0,Consumer Staples,Specialty Foods,Bad Performer
TRAK,ReposiTrak Inc. Common Stock,$16.46,1.9378172748454996,1.9489603863491969,0.9096657617495404,0.9162778327125388,0.7938044045347037,299965279.0,Technology,EDP Services,Good Performer
TRAW,Traws Pharma Inc. Common Stock,$0.6039,0.4535872439283256,0.8971498174377257,0.3157950754348647,0.2639893786773461,0.9706127193859064,15279279.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
TRC,Tejon Ranch Co Common Stock,$18.01,0.7702052507799061,0.7378599560946456,1.2503049589979314,1.030929931500304,0.7902455880827552,482621894.0,Finance,Real Estate,Bad Performer
TRDA,Entrada Therapeutics Inc. Common Stock,$15.39,0.8421708919939584,0.9100862091687748,0.9957226927776566,,,519550641.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
TREE,LendingTree Inc. Common Stock,$43.22,1.9626714158450176,1.0978360026877163,0.2145264806480106,0.3479220126658896,0.7736298766139428,571563538.0,Finance,Finance: Consumer Services,Good Performer
TREX,Trex Company Inc. Common Stock,$85.38,1.2597783886482288,1.489162541569294,0.4152128133681506,1.2732889358511577,1.6072388018213437,9280187593.0,Basic Materials,Forest Products,Good Performer
TRGP,Targa Resources Inc. Common Stock,$114.68,1.3038636911859038,0.9862755859109448,1.6745988644495706,1.567079319673592,0.5887909460101683,25426448793.0,Utilities,Natural Gas Distribution,Good Performer
TRI,Thomson Reuters Corp Common Shares,$169.05,1.076976241068957,1.0072621494139014,1.240037776224407,1.1663408320436537,1.0042726062539054,79977813647.0,Consumer Discretionary,Publishing,Average Performer
TRIB,Trinity Biotech plc American Depositary Shares,$1.62,0.2446341370757321,0.3346902112169369,0.9232929427333264,0.3075646403449327,3.0884359595279314,15334133.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Bad Performer
TRIP,TripAdvisor Inc. Common Stock,$17.93,0.9343261155771928,0.927398159788558,0.8072390543300102,0.7476417388878844,0.8249341547588122,2497287298.0,Technology,Computer Software: Programming Data Processing,Average Performer
TRMB,Trimble Inc. Common Stock,$55.70,0.9389254442962812,0.8357785111016169,0.7321966124642504,1.0212362207015582,1.3808622421741603,13684775982.0,Industrials,Industrial Machinery/Components,Average Performer
TRMD,TORM plc Class A Common Stock,$37.62,1.1021876548921423,0.9275094715899184,4.192193386297659,0.842024146478701,0.6551406666718599,3139389000.0,Consumer Discretionary,Marine Transportation,Good Performer
TRMK,Trustmark Corporation Common Stock,$28.70,1.0754730954790648,0.6444364109617323,1.3183638535691649,0.9454409394451884,0.717036878132971,1756492378.0,Finance,Major Banks,Average Performer
TRN,Trinity Industries Inc. Common Stock,$30.50,1.1333567908656372,0.7201711243271451,1.235970158817712,0.9212245918096926,1.0744671785893174,2495992968.0,Industrials,Railroads,Good Performer
TRNO,Terreno Realty Corporation Common Stock,$55.44,0.7167663952220161,0.8951455887128409,0.8434265504309907,1.2055364593051725,0.9677214839661972,5361275415.0,Real Estate,Real Estate Investment Trusts,Bad Performer
TRNR,Interactive Strength Inc. Common Stock,$0.2151,0.0284296731410258,,,,,4270996.0,Technology,Consumer Electronics/Appliances,Bad Performer
TRNS,Transcat Inc. Common Stock,$127.77,1.1121666161277504,1.1851184476739376,1.47201365117752,1.2559624046319564,1.2843176875104,1128097557.0,Industrials,Electrical Products,Good Performer
TROO,TROOPS Inc. Ordinary Shares ,$1.325,0.2162815446397299,1.092648372351629,0.5346950884850038,2.6291841595064804,1.3238592942123562,134617347.0,Technology,Radio And Television Broadcasting And Communications Equipment,Bad Performer
TROW,T. Rowe Price Group Inc. Common Stock,$115.26,0.8550985666605223,0.7971392005569962,0.703593240803534,1.0622873298369324,1.0817139202988115,25737546820.0,Finance,Investment Bankers/Brokers/Service,Bad Performer
TROX,Tronox Holdings plc Ordinary Shares (UK),$19.72,1.3580126471820233,0.8051331709627675,0.7141521734156073,1.322440007371569,1.1846118768495135,3112575733.0,Industrials,Major Chemicals,Good Performer
TRP,TC Energy Corporation Common Stock,$37.59,0.7544156030164585,0.811879806598673,1.040613410296472,0.944380445028128,0.7098953062914977,38980830000.0,,,Bad Performer
TRS,TriMas Corporation Common Stock,$26.44,0.8481674126729057,0.7403553779189667,0.9525351746720058,0.9252256733649844,0.8818352007396169,1076988505.0,Industrials,Industrial Specialties,Bad Performer
TRST,TrustCo Bank Corp NY Common Stock,$27.32,0.7764615394693777,0.6653034824624435,1.3965230826448465,0.7936327677913854,0.6860731390971518,519747510.0,Finance,Major Banks,Bad Performer
TRT,Trio-Tech International Common Stock,$6.22,1.1433918810068129,0.9843909945941512,0.9765750308759984,1.1468402841383978,1.0244028301719958,26436897.0,Technology,Industrial Machinery/Components,Good Performer
TRTX,TPG RE Finance Trust Inc. Common Stock,$8.38,1.2182663481354798,0.7561967174907679,0.6960424903042259,0.9826180250795328,0.5953548301710943,652571030.0,Real Estate,Real Estate Investment Trusts,Good Performer
TRU,TransUnion Common Stock,$73.51,0.903282837319702,0.9094606241477464,0.6333675861924223,0.9637819191917482,0.9834761065418536,14275642000.0,Finance,Finance: Consumer Services,Average Performer
TRUE,TrueCar Inc. Common Stock,$2.86,0.9624509349285916,1.0293858976747083,0.9198087378381306,0.6096752786835351,0.7457308236395302,262170880.0,Technology,Computer Software: Programming Data Processing,Average Performer
TRUP,Trupanion Inc. Common Stock,$29.01,1.0707029678452458,0.543659860296406,0.4425745878316291,0.8957819471983851,2.8650989826432465,1219014270.0,Health Care,Medical Specialities,Average Performer
TRV,The Travelers Companies Inc. Common Stock,$210.07,0.924353568447933,0.8248278491624346,1.5069132717777542,0.915641422134732,0.9096800808276424,48104641857.0,Finance,Property-Casualty Insurers,Average Performer
TRVG,trivago N.V. American Depositary Shares,$2.47,0.2778351617595813,0.2893191078546972,0.7615300149880122,0.7456553728881415,0.783209614439089,172107706.0,Technology,EDP Services,Bad Performer
TRVI,Trevi Therapeutics Inc. Common Stock,$2.54,0.8842005585962508,0.5163492020169138,3.223035168644824,0.2291228545409442,0.5597337885180285,178905136.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
TRVN,Trevena Inc. Common Stock,$0.3915,0.2742140727617888,,0.1232138387721484,0.2145327692121198,2.1633355253794933,7180483.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
TRX,TRX Gold Corporation Common Stock,$0.4666,0.6435636947557904,0.7150196657342537,1.3073042828614765,0.3806019872262733,0.8302893089130636,130223736.0,,,Bad Performer
TS,Tenaris S.A. American Depositary Shares,$32.91,1.0308186193671305,0.8298582737084687,1.9288725421965536,1.0360792654253146,0.6461487127865054,19217609217.0,Industrials,Steel/Iron Ore,Average Performer
TSAT,Telesat Corporation Class A Common Shares and Class B Variable Voting Shares ,$9.42,0.7264892923393466,0.9509722344626116,0.3644965352128884,1.0858788591605248,0.5577758464892826,471180534.0,Industrials,Metal Fabrications,Bad Performer
TSBK,Timberland Bancorp Inc. Common Stock,$24.51,0.8753633861813654,0.8296868516533644,1.1546714229175543,1.292170043418322,0.5970173602302756,196632848.0,Finance,Banks,Bad Performer
TSCO,Tractor Supply Company Common Stock,$281.02,0.9613002955290716,0.7824187651780319,1.1875583018534832,1.3338163773035254,1.325951598073397,30296877203.0,Consumer Discretionary,RETAIL: Building Materials,Average Performer
TSE,Trinseo PLC Ordinary Shares ,$3.40,0.1814235121704337,0.2890182642597554,0.5384441457761777,0.8267932601509843,1.2868384796071226,120000385.0,Industrials,Major Chemicals,Bad Performer
TSEM,Tower Semiconductor Ltd. Ordinary Shares,$37.19,0.7107499599114327,0.5671807110333935,1.3428517689421136,1.1849659301311462,0.9100013160672176,4092759500.0,Technology,Semiconductors,Bad Performer
TSHA,Taysha Gene Therapies Inc. Common Stock,$3.17,3.6097599279372914,0.6267143449582523,0.2326666460832051,0.3456445648846887,,592847932.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Good Performer
TSLA,Tesla Inc. Common Stock,$176.19,0.78405467854386,1.852921719422827,0.3390325846896629,1.1243619340025004,7.112758896800144,561904472664.0,Consumer Discretionary,Auto Manufacturing,Bad Performer
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,$154.34,1.3412421484828854,1.105815936106508,0.7209215115449392,0.8496182555890933,1.6171236831098763,800471167319.0,Technology,Semiconductors,Good Performer
TSN,Tyson Foods Inc. Common Stock,$57.37,0.9490102407006288,0.633038630015393,1.0339148150580113,1.0724012227891315,0.6377507824730586,20425147710.0,Consumer Staples,Meat/Poultry/Fish,Average Performer
TSQ,Townsquare Media Inc. Class A Common Stock,$11.05,1.038051405732988,1.132178390808246,0.667962212129106,1.5657997652184916,0.5979760541053694,167086862.0,Consumer Discretionary,Advertising,Average Performer
TSRI,TSR Inc. Common Stock,$13.17,0.9064347609919198,0.8517779527340119,0.9067481042649406,1.745283612698052,0.6481367608398417,28572921.0,Technology,EDP Services,Average Performer
TSVT,2seventy bio Inc. Common Stock ,$4.22,0.3335221395380632,0.355847844923068,0.4360892542401544,,,216930868.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
TT,Trane Technologies plc,$322.07,1.4877356287527692,1.131112758149399,1.1089563541475458,1.1038712107905249,1.230681011878339,72901329063.0,Industrials,Auto Parts:O.E.M.,Good Performer
TTC,Toro Company (The) Common Stock,$78.80,0.6905721041249198,0.70710112039421,1.2921047927425644,0.85067874318105,1.0085572600733703,8227255840.0,Consumer Discretionary,Tools/Hardware,Bad Performer
TTD,The Trade Desk Inc. Class A Common Stock,$95.45,1.068743325831571,1.2929726017722525,0.6127356736302787,0.9199656164093514,2.5594112028828446,46687175300.0,Technology,Computer Software: Programming Data Processing,Average Performer
TTE,TotalEnergies SE,$71.02,0.9585296587262454,0.8867453612137369,1.5116369035240744,0.9370147877638616,0.7143679775115911,169196457436.0,Energy,Oil & Gas Production,Average Performer
TTEC,TTEC Holdings Inc. Common Stock,$6.06,0.180874017968448,0.3892166631873763,0.6111637907297829,0.9805422119541624,1.6722445108187511,288196420.0,Technology,Retail: Computer Software & Peripheral Equipment,Bad Performer
TTEK,Tetra Tech Inc. Common Stock,$207.72,1.198678147266807,1.012312108523764,1.0284623111005884,1.2115707678442842,0.983818416222046,11112452924.0,Consumer Discretionary,Military/Government/Technical,Good Performer
TTGT,TechTarget Inc. Common Stock,$29.58,0.7756543265149696,0.620718028246116,0.5758242198326174,1.2535728668779105,1.9802787890268865,844468594.0,Telecommunications,Telecommunications Equipment,Bad Performer
